endpoint,split,smiles,measured,probability,called,max_tanimoto_to_training
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CCCN(c4cnn([C@H](C)C(C)(C)O)c4C)C3)nc21,1,0.98679,True,0.6279
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CCCN(c4cnn([C@H](C)C(C)O)c4)C3)nc21,1,0.99189,True,0.7662
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CCCN(c4ncn(CC(C)(C)O)n4)C3)nc21,1,0.99163,True,0.7662
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn(C(C)(C)CO)c4)C3)nc21,1,0.99095,True,0.7662
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn(C5CCC[C@@H]5O)c4)C3)nc21,1,0.99141,True,0.7692
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn([C@@H](C)C(C)(C)O)c4)C3)nc21,1,0.99174,True,0.7722
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn([C@H](C)C(C)(C)O)c4)C3)nc21,1,0.99174,True,0.7722
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3C[C@@H](C)CN(c4cn(C(C)C(C)O)nc4C)C3)nc21,1,0.98787,True,0.7
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3C[C@@H](C)CN(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99212,True,0.7037
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@@H]3C[C@@H](F)CN(c4cn(CC(C)(C)O)nc4C)C3)nc21,1,0.99231,True,0.716
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](C)CN(c4cn(C(C)C(C)O)nc4C)C3)nc21,1,0.98787,True,0.7
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](C)CN(c4cnn(C(C)(C)CO)c4)C3)nc21,1,0.98997,True,0.7662
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](C)CN(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99212,True,0.7037
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](F)CN(c4cn(CC(C)(C)O)nc4C)C3)nc21,1,0.99231,True,0.716
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](F)CN(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99318,True,0.7922
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@@H](c4ccc(C(C)(C)O)cn4)C3)nc21,1,0.98489,True,0.7059
A2A,cross_source,COc1ccc2c(c1)nc(N)n1nc([C@H]3C[C@H](C)CN(c4cnn(C(C)(C)CO)c4)C3)nc21,1,0.98997,True,0.7662
A2A,cross_source,COc1cccc(-c2nc(N)c3nc(Cc4ccccc4)nn3c2C)c1F,1,0.851,False,0.3951
A2A,cross_source,COc1cccc(CN2CCN(C(=O)[C@H](C)Nc3nc(N)n4nc(-c5ccco5)nc4n3)CC2)c1,1,0.99449,True,0.5205
A2A,cross_source,COc1cccc(Cn2cc3c(N)nc(-c4ccsn4)nc3n2)c1,1,0.94404,True,0.4783
A2A,cross_source,COc1cccc(Cn2cc3c(N)nc(-c4cnccn4)nc3n2)c1,1,0.92426,False,0.4714
A2A,cross_source,COc1cccc(Cn2cc3c(N)nc(-c4cnco4)nc3n2)c1,1,0.95879,True,0.5294
A2A,cross_source,COc1cccc(Cn2cc3c(N)nc(-c4cscn4)nc3n2)c1,1,0.92829,True,0.4648
A2A,cross_source,COc1cccc(Cn2cc3c(N)nc(-c4nccs4)nc3n2)c1,1,0.93828,True,0.4648
A2A,cross_source,COc1cccc2c1N=C(N)N1N=C([C@H]3C[C@@H](c4ccc(C5(N)CC(F)(F)C5)cn4)C3)NC21,1,0.00473,False,0.3011
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3(CO)CC3)nc21,1,0.99411,True,0.5469
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3(c4ccccc4)CC3)nc21,1,0.9866,True,0.5469
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC(F)CN(c4cnn(CC5(O)CCC5)c4)C3)nc21,1,0.99551,True,0.8125
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3C)nc21,1,0.99078,True,0.6727
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3CO)nc21,1,0.9944,True,0.6167
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3Cc3ccc(F)cc3)nc21,1,0.98856,True,0.5694
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc(C(C)(C)O)cc3)nc21,1,0.99455,True,0.6716
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc(C(N)=O)c(F)c3)nc21,1,0.98918,True,0.6216
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc(C)nc3)nc21,1,0.99531,True,0.6377
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc4c(c3)C(=O)NC4)nc21,1,0.99017,True,0.7042
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc4cnn(C)c4c3)nc21,1,0.9942,True,0.6389
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cccc(NC(C)=O)c3)nc21,1,0.99173,True,0.6081
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cccc4c3CNC4=O)nc21,1,0.98791,True,0.5658
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3ccccc3[C@@H](C)O)nc21,1,0.99323,True,0.6176
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cn4ccnc4cc3C)nc21,1,0.98985,True,0.5513
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cnc(C)nc3)nc21,1,0.99532,True,0.6324
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cnc(NCCO)nc3)nc21,1,0.99306,True,0.5584
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cncc(C(C)(C)O)c3)nc21,1,0.99561,True,0.625
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cnn(C)c3)nc21,1,0.99528,True,0.6462
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CC3c3cnn(CCO)c3)nc21,1,0.99373,True,0.5915
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CCCC(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99299,True,0.7179
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C3CCC[C@@](O)(c4cnn(C)c4)C3)nc21,1,0.99331,True,0.7838
A2A,cross_source,COc1cccc2c1nc(N)n1nc(CC3CC3c3ccc(C(C)(C)N)cc3)nc21,1,0.99382,True,0.5676
A2A,cross_source,COc1cccc2c1nc(N)n1nc(CCC3CCc4c(nnn4C4CC(F)(F)C4)C3)nc21,1,0.9911,True,0.5238
A2A,cross_source,COc1cccc2c1nc(N)n1nc(CCS(=O)(=O)C(F)(F)F)nc21,1,0.98948,True,0.5294
A2A,cross_source,COc1cccc2c1nc(N)n1nc(COC(C)C)nc21,1,0.99258,True,0.55
A2A,cross_source,COc1cccc2c1nc(N)n1nc(COCc3ccc(F)cc3)nc21,1,0.99351,True,0.5735
A2A,cross_source,COc1cccc2c1nc(N)n1nc(COCc3ccsc3)nc21,1,0.99336,True,0.5
A2A,cross_source,COc1cccc2c1nc(N)n1nc(COCc3csc4ccccc34)nc21,1,0.98976,True,0.4865
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C[C@@H](C)O)nc21,1,0.99302,True,0.5469
A2A,cross_source,COc1cccc2c1nc(N)n1nc(C[C@H](C)O)nc21,1,0.99302,True,0.5469
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4c(C)nn(C)c4C)C3)nc21,1,0.99396,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cc(C(F)(F)F)n(C)n4)C3)nc21,1,0.99262,True,0.6857
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cc(C)nn4C)C3)nc21,1,0.99523,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(=O)n(C(F)F)c4)C3)nc21,1,0.99559,True,0.7143
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(=O)n(C)c4)C3)nc21,1,0.99501,True,0.7576
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(=O)n(C)n4)C3)nc21,1,0.99495,True,0.7164
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(=O)n(CC(F)(F)F)c4)C3)nc21,1,0.99531,True,0.7361
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(C(C)C)nn4)C3)nc21,1,0.9952,True,0.7059
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccc(C(F)(F)F)nc4)C3)nc21,1,0.99395,True,0.7463
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccccn4)C3)nc21,1,0.99512,True,0.7778
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccn(C)c(=O)c4)C3)nc21,1,0.99495,True,0.7463
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4ccn(C)n4)C3)nc21,1,0.99463,True,0.75
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(C)cn4)C3)nc21,1,0.99548,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(C)nc4C(F)(F)F)C3)nc21,1,0.99524,True,0.6957
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(C)nn4)C3)nc21,1,0.99428,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(C5CCOCC5)nc4C)C3)nc21,1,0.99356,True,0.7436
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(CC(C)(C)O)nc4C(F)(F)F)C3)nc21,1,0.99406,True,0.6867
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(CC(C)(C)O)nc4C)C3)nc21,1,0.99486,True,0.7922
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn(CC5(O)CCC5)nc4C)C3)nc21,1,0.99485,True,0.6316
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cn[nH]c4)C3)nc21,1,0.995,True,0.7937
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cncc(C)n4)C3)nc21,1,0.99439,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cncc(F)c4)C3)nc21,1,0.99507,True,0.7576
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnccc4C(F)(F)F)C3)nc21,1,0.99453,True,0.6761
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnccn4)C3)nc21,1,0.99541,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C(C)C)c4)C3)nc21,1,0.99487,True,0.7463
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C)c4C)C3)nc21,1,0.99508,True,0.7164
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5(C)CC5)c4)C3)nc21,1,0.99521,True,0.7246
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CC6(COC6)C5)c4)C3)nc21,1,0.99212,True,0.6667
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CCCC5OC)c4)C3)nc21,1,0.99528,True,0.7042
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CCC[C@@]5(C)O)c4)C3)nc21,1,0.99562,True,0.7531
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CCC[C@]5(C)O)c4)C3)nc21,1,0.99562,True,0.7531
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CCOCC5)c4)C3)nc21,1,0.99476,True,0.7286
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5CCOCC5)n4)C3)nc21,1,0.99322,True,0.6901
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C5COC5)c4)C3)nc21,1,0.9952,True,0.7143
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC(C)(C)N)c4)C3)nc21,1,0.99592,True,0.7042
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99572,True,0.7922
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC(F)(F)F)c4)C3)nc21,1,0.99588,True,0.7532
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC5(O)CCCC5)c4)C3)nc21,1,0.99547,True,0.775
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CC5CC5)c4)C3)nc21,1,0.99486,True,0.7246
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(CCF)c4)C3)nc21,1,0.99547,True,0.7246
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C[C@@H]5CCC(=O)C5)c4)C3)nc21,1,0.99426,True,0.6494
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn(C[C@H]5CCC(=O)C5)c4)C3)nc21,1,0.99426,True,0.6494
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@@H](C)C(C)(C)O)c4)C3)nc21,1,0.99574,True,0.75
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@@H]5CCCC[C@@H]5O)c4)C3)nc21,1,0.99545,True,0.7215
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@@H]5CCCC[C@]5(C)O)c4)C3)nc21,1,0.99488,True,0.7229
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@@H]5CCNC5)c4)C3)nc21,1,0.99504,True,0.6849
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@H](C)C(C)(C)O)c4)C3)nc21,1,0.99574,True,0.75
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@H]5CC[C@H](O)C5)c4)C3)nc21,1,0.99512,True,0.6849
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn([C@H]5C[C@@](C)(O)C5)c4)C3)nc21,1,0.99428,True,0.7468
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4cnn5c(C)cccc45)C3)nc21,1,0.99414,True,0.6957
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nccn4C)C3)nc21,1,0.99427,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nccnc4C)C3)nc21,1,0.994,True,0.7385
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nn(CC(C)(C)O)cc4C(F)(F)F)C3)nc21,1,0.99429,True,0.6623
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nnc(C)o4)C3)nc21,1,0.99513,True,0.7286
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCCN(c4nnc5n4CCNC5)C3)nc21,1,0.99285,True,0.6667
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCC[C@H](c4cnn(C)c4)C3)nc21,1,0.99498,True,0.7213
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCN(c4cnn(C(C)(C)C)c4)C3)nc21,1,0.99585,True,0.6933
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCN(c4cnn(CC5CC5)c4)C3)nc21,1,0.99484,True,0.6667
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CCO[C@H](c4cnn(C)c4)C3)nc21,1,0.99459,True,0.6029
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CC[C@@H](C)N(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99559,True,0.7922
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CC[C@@H](c4ccc(C(C)(C)N)cn4)C3)nc21,1,0.9942,True,1.0
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn(C5CC5)c4)C3)nc21,1,0.99499,True,0.6582
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99559,True,0.7922
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@@H]3CN(c4cnn(C5CC5)c4)CC(F)(F)C3)nc21,1,0.9944,True,0.6316
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CCC[C@H](c4cnn(C)c4)C3)nc21,1,0.99498,True,0.7213
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CC[C@@H](C)N(c4cnn(C(C)(C)CO)c4)C3)nc21,1,0.99549,True,0.7895
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CC[C@@H](C)N(c4cnn(C5CC5)c4)C3)nc21,1,0.99499,True,0.6582
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CC[C@@H](C)N(c4cnn(CC(F)(F)F)c4)C3)nc21,1,0.99527,True,0.6914
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CC[C@H](C)N(c4cnn(C(C)C(C)(C)O)c4)C3)nc21,1,0.99556,True,0.75
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CC[C@H](C)N(c4cnn(CC(C)(C)O)c4)C3)nc21,1,0.99559,True,0.7922
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CN(c4cnn(C5CC5)c4)CC(F)(F)C3)nc21,1,0.9944,True,0.6316
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CN(c4cnn(CC(C)(C)O)c4)CC(F)(F)C3)nc21,1,0.99533,True,0.6395
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3CN(c4cnn(CC5(O)CCC5)c4)CC(F)(F)C3)nc21,1,0.99551,True,0.6477
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc(C(C)(C)O)cc4)C3)nc21,1,0.99477,True,0.7778
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc(C(C)(C)O)nc4)C3)nc21,1,0.99493,True,0.7059
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc(C(N)C(F)(F)F)cc4)C3)nc21,1,0.99373,True,0.6087
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc(C(N)C(F)F)cn4)C3)nc21,1,0.99518,True,0.6857
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc(N5CCN(C)CC5)nc4)C3)nc21,1,0.99396,True,0.5733
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc([C@@H](N)C(F)(F)F)cn4)C3)nc21,1,0.99389,True,0.7
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc([C@@H](N)C(F)(F)F)nc4)C3)nc21,1,0.99395,True,0.5867
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc([C@@]5(C(F)(F)F)CCCCN5)cc4)C3)nc21,1,0.99219,True,0.5467
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc([C@H](N)C(F)(F)F)cn4)C3)nc21,1,0.99389,True,0.7
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccc([C@H](N)C(F)F)cn4)C3)nc21,1,0.99518,True,0.6857
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4cccc(C(C)(C)O)c4)C3)nc21,1,0.99454,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ccccc4)C3)nc21,1,0.99055,True,0.6842
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ncc(C(C)(C)N)cc4C)C3)nc21,1,0.99459,True,1.0
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ncc(C(C)(C)N)cc4Cl)C3)nc21,1,0.99421,True,1.0
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ncc(C(C)(C)N)nc4C)C3)nc21,1,0.99329,True,0.7612
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ncc(C5(O)COC5)cc4C)C3)nc21,1,0.99046,True,0.6986
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@@H](c4ncc5c(n4)CNC5)C3)nc21,1,0.99507,True,0.5972
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)(C)N)cn4)C3)nc21,1,0.99522,True,0.9016
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)(C)N)nc4)C3)nc21,1,0.99512,True,0.6812
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)(C)O)cc4)C3)nc21,1,0.99477,True,0.7778
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)(C)O)nc4)C3)nc21,1,0.99493,True,0.7059
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)N)cn4)C3)nc21,1,0.99537,True,0.7164
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(N)C(F)(F)F)cc4)C3)nc21,1,0.99373,True,0.6087
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(N)C(F)F)cn4)C3)nc21,1,0.99518,True,0.6857
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(CN5CCNCC5)cn4)C3)nc21,1,0.992,True,0.6486
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(N5CCN(C)CC5)nc4)C3)nc21,1,0.99396,True,0.5733
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc([C@@]5(C(F)(F)F)CCCCN5)cc4)C3)nc21,1,0.99219,True,0.5467
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc([C@H](N)C(F)F)cn4)C3)nc21,1,0.99518,True,0.6857
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4cccc(C(C)(C)O)c4)C3)nc21,1,0.99454,True,0.7273
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccccc4)C3)nc21,1,0.99055,True,0.6842
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)cc4F)C3)nc21,1,0.99564,True,0.8462
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)nc4C(F)(F)F)C3)nc21,1,0.99406,True,0.7042
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)nc4C4CC4)C3)nc21,1,0.99434,True,0.7246
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C5(N)COC5)cc4C)C3)nc21,1,0.98987,True,0.7083
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C5(O)COC5)cc4Cl)C3)nc21,1,0.99114,True,0.6892
A2A,cross_source,COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc5c(n4)CCNC5)C3)nc21,1,0.99468,True,0.6438
A2A,cross_source,COc1ccccc1CCOc1nc(N)c2ncn(C3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1,1,0.99043,True,0.7846
A2A,cross_source,COc1ccccc1Cn1cc2c(N)nc(-c3ccc(C)o3)nc2n1,1,0.97814,True,0.7368
A2A,cross_source,COc1ccccc1Cn1cc2c(N)nc(-c3ccsn3)nc2n1,1,0.93738,True,0.4697
A2A,cross_source,COc1ccccc1Cn1cc2c(N)nc(-c3cnccn3)nc2n1,1,0.92381,False,0.4706
A2A,cross_source,COc1ccccc1Cn1cc2c(N)nc(-c3cnco3)nc2n1,1,0.95724,True,0.5469
A2A,cross_source,COc1ccccc1N1CCN(C(=O)[C@@H]2CCCN2c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,1,0.98936,True,0.5789
A2A,cross_source,COc1ncc(-c2nc(N)c3nc(Cc4ccccc4)nn3c2C)cc1Cl,1,0.89365,False,0.358
A2A,cross_source,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)[C@@H]1CCCN1c1nc(N)n2nc(-c3ccco3)nc2n1,1,0.99258,True,0.5195
A2A,cross_source,C[C@@H]1CN(CC(C)(C)F)CCN1C(=O)[C@@H]1CCCN1c1nc(N)n2nc(-c3ccco3)nc2n1,1,0.98416,True,0.5063
A2A,cross_source,C[C@@H]1CN(CC(F)(F)F)CCN1C(=O)[C@@H]1CCCN1c1nc(N)n2nc(-c3ccco3)nc2n1,1,0.98646,True,0.4878
A2A,cross_source,C[C@@H]1CN(CC(F)F)CCN1C(=O)[C@@H]1CCCN1c1nc(N)n2nc(-c3ccco3)nc2n1,1,0.98841,True,0.4878
A2A,cross_source,C[C@H](Nc1cc2nc(-c3ccco3)nn2c(N)n1)C(=O)N1CCN(CC(C)(C)F)CC1,1,0.99264,True,0.4762
A2A,cross_source,C[C@H](Nc1nc(N)c2nc(-c3ccco3)sc2n1)C(=O)N1CCN(C(=O)CC(C)(C)O)CC1,1,0.97545,True,0.493
A2A,cross_source,C[C@H](Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=O)N1CC2(CCN(CC(C)(F)F)CC2)C1,1,0.98958,True,0.5278
A2A,cross_source,C[C@H](Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=O)N1CCC(C2CCN(CC(C)(C)O)CC2)CC1,1,0.98726,True,0.5429
