endpoint,split,smiles,measured,probability,called,max_tanimoto_to_training
CB1,time,CC(C)(C)c1nc(-c2cc(OCCN3CCOCC3)c(C3CC3)cn2)no1,0,0.0071,False,0.2727
CB1,time,CC(C)(C)c1nc(-c2cc(OCc3ccc(F)cn3)c(C3CC3)cn2)no1,0,0.00391,False,0.2874
CB1,time,CC(C)(C)c1nc(-c2cc(OCc3ccccn3)c(C3CC3)cn2)no1,0,0.00393,False,0.2759
CB1,time,CC(C)(C)c1nc(-c2cc(OCc3cccnc3)c(C3CC3)cn2)no1,0,0.00379,False,0.2907
CB1,time,CC(C)(C)c1nc(-c2cc(Oc3ccc(F)cc3)c(C3(F)COC3)cn2)no1,0,0.00359,False,0.2667
CB1,time,CC(C)(C)c1nc(-c2cc(Oc3ccc(F)cc3)c(C3CC3)cn2)no1,0,0.00741,False,0.3012
CB1,time,CC(C)(C)c1nc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)c(C3CC3)cn2)no1,0,0.00523,False,0.2874
CB1,time,CC(C)(C)c1nc(-c2cc(Oc3cccc(S(C)(=O)=O)c3)c(C3CC3)cn2)no1,0,0.00475,False,0.2778
CB1,time,CC(C)(C)c1nc(-c2cc(S(=O)(=O)C3CC3)c(C3CC3)cn2)no1,0,0.00429,False,0.2716
CB1,time,CC(C)(C)c1nc(-c2ccc(Cl)cc2F)c2nnn(Cc3ccccc3Cl)c2n1,0,0.61221,True,0.3562
CB1,time,CC(C)(C)c1nc(-c2ccc(F)cc2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.02374,False,0.4179
CB1,time,CC(C)(C)c1nc(-c2ccc(F)nc2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00945,False,0.32
CB1,time,CC(C)(C)c1nc(-c2ccccc2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.01417,False,0.3188
CB1,time,CC(C)(C)c1nc(-c2ccccc2F)c2nnn(Cc3ccccc3Cl)c2n1,0,0.04827,False,0.338
CB1,time,CC(C)(C)c1nc(C2(CF)CC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.01159,False,0.2597
CB1,time,CC(C)(C)c1nc(C2(F)CCC2)c2nnn(Cc3ccccc3)c2n1,0,0.00397,False,0.2439
CB1,time,CC(C)(C)c1nc(C2(O)CCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00823,False,0.2703
CB1,time,CC(C)(C)c1nc(C2(O)CCCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00957,False,0.2703
CB1,time,CC(C)(C)c1nc(C2(O)CCCCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.0247,False,0.2667
CB1,time,CC(C)(C)c1nc(C2(O)CCCCCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.03659,False,0.2667
CB1,time,CC(C)(C)c1nc(C2(O)CSC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00846,False,0.2667
CB1,time,CC(C)(C)c1nc(C2(O)C[S+]([O-])C2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00795,False,0.2597
CB1,time,CC(C)(C)c1nc(C2=CCCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.01861,False,0.2564
CB1,time,CC(C)(C)c1nc(C2CCCC2)c2nnn(Cc3ccccc3)c2n1,0,0.00445,False,0.2535
CB1,time,CC(C)(C)c1nc(C2CCCC2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.01459,False,0.2561
CB1,time,CC(C)(C)c1nc(N2CC(S)C2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00346,False,0.2875
CB1,time,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn(Cc3ccccc3CS(=O)(=O)F)nc2n1,0,0.00692,False,0.2791
CB1,time,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn(Cc3ccccc3F)nc2n1,0,0.00682,False,0.2963
CB1,time,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn(Cc3ccccc3SC#N)nc2n1,0,0.00752,False,0.2727
CB1,time,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCS(=O)(=O)n3nnc4ccccc43)c2n1,0,0.00727,False,0.2371
CB1,time,CC(C)(C)c1nc(N2CC[C@@H](S)C2)c2nnn(Cc3ccccc3Cl)c2n1,0,0.00369,False,0.2892
CB1,time,CC(C)(C)c1nc(N2CC[C@H](O)C2)c2nn(Cc3ccccc3CSC#N)nc2n1,0,0.00483,False,0.2907
CB1,time,CC(C)(C)c1nc(N2CC[C@H](O)C2)c2nn(Cc3ccccc3F)nc2n1,0,0.00641,False,0.3086
CB1,time,CC(C)(C)c1nc(N2CC[C@H](O)C2)c2nnn(Cc3ccccc3CN=C=S)c2n1,0,0.00477,False,0.2283
CB1,time,CC(C)(C)c1nc(N2CC[C@H](O)C2)c2nnn(Cc3ccccc3CS(=O)(=O)F)c2n1,0,0.00458,False,0.2396
CB1,time,CC(C)(C)c1nc(N2CC[C@H](O)C2)c2nnn(Cc3ccccc3S(=O)(=O)F)c2n1,0,0.00382,False,0.2421
CB1,time,CC(C)(C)c1nc2c(nnn2Cc2ccccc2Cl)c([C@]2(O)C[C@@H](C(F)F)C2)n1,0,0.0121,False,0.25
CB1,time,CC(C)(C)c1nnc(-c2cc(OC3CCOCC3)c(C3CC3)cn2)o1,0,0.00553,False,0.2651
CB1,time,CC(C)(C)c1nnc(-c2cc(OCC(F)(F)F)c(C3CC3)cn2)o1,0,0.00455,False,0.2875
CB1,time,CC(C)(C)c1noc(-c2cc(OC3CCOCC3)c(C3CC3)cn2)n1,0,0.00538,False,0.3418
CB1,time,CC(C)(C)c1noc(-c2cc(OCC(F)(F)F)c(C3CC3)cn2)n1,0,0.00468,False,0.3684
CB1,time,CC(C)(C)c1noc(-c2cc(OCC(F)(F)F)c(N3CC(F)(F)C3)cn2)n1,0,0.00421,False,0.3373
CB1,time,CC(C)(C)c1noc(-c2cc(OCC(F)F)c(C3CC3)cn2)n1,0,0.00435,False,0.359
CB1,time,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c1ccccc1,0,0.04797,False,0.413
CB1,time,CC(C)(CO)NC(=O)c1cc(-c2cccs2)n(-c2ccc(Cl)cc2)n1,0,0.1429,False,0.3333
CB1,time,CC(C)(CO)NC(=O)c1cc(-c2cccs2)n(-c2ccc(F)cc2)n1,0,0.01533,False,0.2683
CB1,time,CC(C)(CO)NC(=O)c1cc(-c2cccs2)n(CC2CC2)n1,0,0.01333,False,0.3125
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(C(F)(F)F)cc2)n1,0,0.02569,False,0.3194
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(C(F)(F)F)cn2)n1,0,0.0143,False,0.3784
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(Cl)cc2)n1,0,0.11716,False,0.3529
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(Cl)cn2)n1,0,0.04418,False,0.3333
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(F)cc2)n1,0,0.02148,False,0.2973
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(F)cc2F)n1,0,0.01547,False,0.4179
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(F)cn2)n1,0,0.00979,False,0.2973
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccc(OC(F)(F)F)cc2)n1,0,0.01558,False,0.2955
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccccc2)n1,0,0.01704,False,0.3077
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ccccn2)n1,0,0.01233,False,0.3038
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2cccnc2)n1,0,0.01031,False,0.2838
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ncc(C(F)(F)F)cc2Cl)n1,0,0.03601,False,0.4
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(-c2ncccn2)n1,0,0.00694,False,0.2857
CB1,time,CC(C)(CO)NC(=O)c1cc(C(C)(C)C)n(CCCF)n1,0,0.02109,False,0.2857
CB1,time,CC(C)(CO)c1cc(NC(=O)C(C)(C)S(=O)(=O)CC2CCOCC2)on1,0,0.01317,False,0.253
CB1,time,CC(C)(CO)c1cc(NC(=O)C(C)(C)S(=O)(=O)CCCC(F)(F)F)on1,0,0.0133,False,0.2473
CB1,time,CC(C)(Cc1ccccc1)NC(=O)Nc1ccc(Cl)cc1,0,0.04891,False,0.4444
CB1,time,CC(C)(NC(=O)c1cc2cc(-c3ccc(C#N)cn3)cnc2n(CCN2CCOCC2)c1=O)c1ccc(F)cc1,0,0.0944,False,0.5517
CB1,time,CC(C)(O)COc1ccc(C(F)(F)F)cc1-c1nnc2c(C(C)(C)C)nn(C[C@H]3CCCO3)c2n1,0,0.00901,False,0.25
CB1,time,CC(C)(O)COc1ccc(C(F)(F)F)cc1C(=O)Nc1cc(C(C)(C)C)nn1C[C@H]1CCCO1,0,0.0209,False,0.3077
CB1,time,CC(C)(O)c1cc(NC(=O)C(C)(C)S(=O)(=O)C2CCOCC2)on1,0,0.00472,False,0.2329
CB1,time,CC(C)(O)c1cc(NC(=O)C(C)(C)S(=O)(=O)CCCC(F)(F)F)on1,0,0.00696,False,0.2527
CB1,time,CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1,0,0.01392,False,0.2553
CB1,time,CC(C)(O)c1nc(-c2cc(OCC3CC3)c(C3CC3)cn2)no1,0,0.00323,False,0.3151
CB1,time,CC(C)=CCC/C(C)=C/C(=O)OCC(=O)NCCc1cc(O)c(O)cc1I,0,0.00882,False,0.2237
CB1,time,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,0,0.01351,False,0.2121
CB1,time,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0,0.01285,False,0.1696
CB1,time,CC(C)C1(C)N=C(c2cc(OCC(F)(F)F)c(C3CC3)cn2)NC1=O,0,0.00427,False,0.2857
CB1,time,CC(C)CC1(C)N=C(c2cc(OCC(F)(F)F)c(C3CC3)cn2)NC1=O,0,0.00369,False,0.2791
CB1,time,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0,0.01011,False,0.2292
CB1,time,CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,0,0.11687,False,0.4464
CB1,time,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0,0.01067,False,0.3333
CB1,time,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,0.00578,False,0.2742
CB1,time,CC(C)c1ccc(C(=O)C2CCN(C(=O)c3cc(O)ccc3F)CC2)cc1,0,0.02896,False,0.3
CB1,time,CC(C)c1ccc(C(=O)C2CCN(C(=O)c3ccc(F)c(O)c3)CC2)cc1,0,0.02469,False,0.3247
CB1,time,CC(C)c1ccc(OCCCCCCOc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,0,0.01718,False,0.22
CB1,time,CC(C)c1nc(-c2cc(OCC(F)(F)F)c(C3CC3)cn2)no1,0,0.00355,False,0.3462
CB1,time,CC(C)c1nc(-c2cc(OCC(F)(F)F)c(N3CC(F)(F)C3)cn2)no1,0,0.00368,False,0.2907
CB1,time,CC(C)c1nc(-c2cc(OCC3CC3)c(C3CC3)cn2)no1,0,0.00361,False,0.3014
CB1,time,CC(C)c1noc(-c2cc(OCC(F)(F)F)c(C3CC3)cn2)n1,0,0.00484,False,0.3462
CB1,time,CC(F)(F)CCCS(=O)(=O)C(C)(C)C(=O)Nc1cc(C(C)(C)CO)no1,0,0.01346,False,0.2169
CB1,time,CC(F)(F)CCCS(=O)(=O)C(C)(C)C(=O)Nc1cc(C(C)(C)O)no1,0,0.00604,False,0.2152
CB1,time,CC(NC(=O)c1cc2cc(-c3ccc(C#N)cn3)cnc2n(CCN2CCOCC2)c1=O)c1ccc(F)cc1,0,0.1012,False,0.5517
CB1,time,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,0.01997,False,0.2203
CB1,time,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0,0.0243,False,0.2469
CB1,time,CC1(C)CN=C(c2cc(OCC(F)(F)F)c(C3CC3)cn2)O1,0,0.00464,False,0.2771
CB1,time,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.02259,False,0.1792
CB1,time,CC1(COc2cc(-c3noc(C(C)(C)C)n3)ncc2C2CC2)COC1,0,0.00427,False,0.2824
CB1,time,CC1(c2nc(-c3cc(OCC(F)(F)F)c(C4CC4)cn3)no2)CC1,0,0.00384,False,0.3253
CB1,time,CC1(c2nc(-c3cc(OCC(F)(F)F)c(C4CC4)cn3)no2)COC1,0,0.00369,False,0.3059
CB1,time,CC1(c2nc(-c3cc(OCC(F)(F)F)c(N4CC(F)(F)C4)cn3)no2)CC1,0,0.00393,False,0.2989
CB1,time,CC1(c2nc(-c3cc(OCC(F)(F)F)c(N4CC(F)(F)C4)cn3)no2)COC1,0,0.00403,False,0.2809
CB1,time,CC1(c2nc(-c3cc(OCC4CC4)c(C4CC4)cn3)no2)COC1,0,0.00402,False,0.2632
CB1,time,CC1CCC(NC(=O)c2c(O)c3cc(-c4ccc(C#N)cc4)cnc3n(CCN3CCOCC3)c2=O)CC1,0,0.14409,False,0.5976
CB1,time,CC1CCC(NC(=O)c2c(O)c3cc(-c4ccc(OC(F)F)cc4)cnc3n(CCN3CCOCC3)c2=O)CC1,0,0.06547,False,0.5952
CB1,time,CC1CCC(NC(=O)c2c(O)c3cc(-c4ccc5c(c4)OCCO5)cnc3n(CCN3CCOCC3)c2=O)CC1,0,0.11589,False,0.5783
CB1,time,CC1CCC(NC(=O)c2cc3cc(-c4ccc(OC(F)F)cc4)cnc3n(CCN3CCOCC3)c2=O)CC1,0,0.5512,True,0.8082
CB1,time,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,0,0.0072,False,0.3053
CB1,time,CCC(COC)Oc1cc(-c2noc(C(C)(C)C)n2)ncc1C1CC1,0,0.00766,False,0.3214
CB1,time,CCC(O)(CC)c1nc(C(C)(C)C)nc2c1nnn2Cc1ccccc1Cl,0,0.00541,False,0.2676
CB1,time,CCC1(C)N=C(c2cc(OCC(F)(F)F)c(C3CC3)cn2)NC1=O,0,0.00344,False,0.2644
CB1,time,CCC1(CC)COC(c2cc(OCC(F)(F)F)c(C3CC3)cn2)=N1,0,0.0053,False,0.2706
CB1,time,CCC1(CC)COC(c2cc(OCC(F)(F)F)c(N3CC(F)(F)C3)cn2)=N1,0,0.0054,False,0.2472
CB1,time,CCC1(CC)COC(c2cc(OCC3CC3)c(C3CC3)cn2)=N1,0,0.00605,False,0.274
CB1,time,CCC1COC(c2cc(OCC3CC3)c(C3CC3)cn2)=N1,0,0.00387,False,0.2778
CB1,time,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(=O)NC1CC1,0,0.90385,True,0.5306
CB1,time,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(=O)NCCO,0,0.69406,True,0.6744
CB1,time,CCCCC/C=C\C=C\CCCCCCCCC(=O)NCC(Cc1c[nH]cn1)C(=O)O,0,0.35416,True,0.4
CB1,time,CCCCC/C=C\C=C\CCCCCCCCC(=O)NCCC(=O)O,0,0.9409,True,0.6098
CB1,time,CCCCCC/C=C/C=C/CCCCCCCC(=O)NC(CC(=O)O)Cc1c[nH]cn1,0,0.31383,False,0.3548
CB1,time,CCCCCC/C=C/C=C/CCCCCCCC(=O)NCCC(=O)O,0,0.9409,True,0.6098
CB1,time,CCCCCCC(C)(C)c1cc(OC)cc(OCCCCCCCCCCC(=O)NC(CO)CO)c1,0,0.88448,True,0.6949
CB1,time,CCCCCCCC(=O)OCC(=O)NCCc1ccc(O)c(O)c1,0,0.033,False,0.3968
CB1,time,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(=O)NC1CC1,0,0.76676,True,0.4314
CB1,time,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,0,0.20336,False,0.2712
CB1,time,CCCCCCCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,0,0.24875,False,0.3673
CB1,time,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-],0,0.03371,False,0.3288
CB1,time,CCCCCCCN1C(=O)C2C3c4ccccc4C(Br)(c4ccccc43)C2C1=O,0,0.17029,False,0.3448
CB1,time,CCCCCCCN1C(=O)C2C3c4ccccc4C(C)(c4ccccc43)C2C1=O,0,0.10749,False,0.3276
CB1,time,CCCCCCCN1C(=O)C2C3c4ccccc4C(Cl)(c4ccccc43)C2C1=O,0,0.14263,False,0.322
CB1,time,CCCCCCCN1C(=O)C2C3c4ccccc4C(c4cc(Cl)ccc43)C2C1=O,0,0.2444,False,0.3108
CB1,time,CCCCCCCNCC12c3ccccc3C(c3ccccc31)C1C(=O)N(CCCCCCC)C(=O)C12,0,0.06863,False,0.2969
CB1,time,CCCCCCCNCC12c3ccccc3C(c3ccccc31)C1C(=O)NC(=O)C12,0,0.02211,False,0.2388
CB1,time,CCCCCCCOCC12c3ccccc3C(c3ccccc31)C1C(=O)N(CCCCCCC)C(=O)C12,0,0.03925,False,0.2923
CB1,time,CCCCCCCOCC12c3ccccc3C(c3ccccc31)C1C(=O)NC(=O)C12,0,0.02325,False,0.2466
CB1,time,CCCCCCN1C(=O)C2C3c4ccccc4C(C)(c4ccccc43)C2C1=O,0,0.06133,False,0.3276
CB1,time,CCCCCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,0,0.05287,False,0.3673
CB1,time,CCCCCCNC(=O)c1sc(-c2ccccc2)nc1C,0,0.12762,False,0.377
CB1,time,CCCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cccs1,0,0.04259,False,0.3243
CB1,time,CCCCCNC(=O)c1cccn1Cc1ccc(F)cc1,0,0.22139,False,0.4407
CB1,time,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@H]21,0,0.99705,True,0.7018
CB1,time,CCCCCn1c(C(=O)N[C@H](C(N)=O)C(C)(C)C)cc2ccccc21,0,0.15433,False,0.4375
CB1,time,CCCCCn1cc(-c2cn(C34CC5CC(CC(C5)C3)C4)nn2)c(=O)c2cc(-c3ccco3)ccc21,0,0.05317,False,0.4138
CB1,time,CCCCCn1cc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)c(=O)c2cc(-c3ccco3)ccc21,0,0.03446,False,0.3977
CB1,time,CCCCCn1cccc1C(=O)c1ccc(C)cc1,0,0.29401,False,0.434
CB1,time,CCCCCn1nc(-c2cccn2C)cc1C(=O)NC(C)(C)CO,0,0.07663,False,0.3333
CB1,time,CCCCCn1nc(-c2cccn2CC)cc1C(=O)NC(C)(C)CO,0,0.06653,False,0.3243
CB1,time,CCCCCn1nc(-c2ccco2)cc1C(=O)NC(C)(C)CO,0,0.04262,False,0.3288
CB1,time,CCCCCn1nc(-c2cccs2)cc1C(=O)NC(C)(C)CO,0,0.03298,False,0.3472
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cc(C)cs1,0,0.05428,False,0.2821
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cc(Cl)cs1,0,0.08194,False,0.2785
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccc(C)s1,0,0.03854,False,0.3026
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccc(Cl)s1,0,0.10208,False,0.2921
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccc(F)cc1F,0,0.06869,False,0.3377
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cccn1C,0,0.04932,False,0.3194
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccnn1C,0,0.0452,False,0.3014
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccsc1,0,0.03551,False,0.359
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1nccn1C,0,0.06022,False,0.2857
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1nccs1,0,0.02636,False,0.2763
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1sccc1Cl,0,0.07577,False,0.2933
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1C1CC1,0,0.05849,False,0.3067
CB1,time,CCCCCn1nc(C(=O)NC(C)(C)CO)cc1C1CCCCC1,0,0.08753,False,0.3333
CB1,time,CCCCCn1nc(C(=O)NCc2ccc(Cl)cc2)cc1C(C)(C)C,0,0.27695,False,0.3824
CB1,time,CCCCCn1nc(C(=O)Nc2ccc(Cl)cc2)cc1C(C)(C)C,0,0.33078,False,0.459
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)NC(C)(C)C,0,0.22272,False,0.3492
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)NC(C)(C)CO,0,0.10065,False,0.3333
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)NC12CC3CC(CC(C3)C1)C2,0,0.49177,True,0.4697
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)NC12CC3CC(CC(O)(C3)C1)C2,0,0.08709,False,0.3919
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)NCc1ccc(Cl)cc1,0,0.33639,False,0.3824
CB1,time,CCCCCn1nc(C(C)(C)C)cc1C(=O)Nc1ccc(Cl)cc1,0,0.34883,True,0.4062
CB1,time,CCCCNC(=O)c1sc(-c2ccccc2)nc1C,0,0.04454,False,0.3898
CB1,time,CCCCc1ccc(C(=O)C2CCN(C(=O)c3cc(O)ccc3F)CC2)cc1,0,0.04594,False,0.2917
CB1,time,CCCCc1ccc(C(=O)C2CCN(C(=O)c3ccc(F)c(O)c3)CC2)cc1,0,0.03668,False,0.3382
CB1,time,CCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cccn1C(C)C,0,0.04422,False,0.3067
CB1,time,CCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cccs1,0,0.02579,False,0.2973
CB1,time,CCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1ccn(C)c1,0,0.04004,False,0.274
CB1,time,CCCCn1nc(C(=O)NC(C)(C)CO)cc1-c1cncs1,0,0.01714,False,0.2692
CB1,time,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0,0.02422,False,0.2208
CB1,time,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@@H](O)C(C)=C[C@@H]21,0,0.74098,True,0.86
CB1,time,CCCn1nc(C(=O)NC(C)(C)CO)cc1C(C)(C)C,0,0.02755,False,0.2969
CB1,time,CCN(CC)CC(C)Oc1cc(-c2noc(C(C)(C)C)n2)ncc1C1CC1,0,0.00716,False,0.3333
CB1,time,CCN(CC)CCCn1c(Cc2ccc(OC)cc2)nc2cc(C(F)(F)F)ccc21,0,0.02036,False,0.253
CB1,time,CCN(CC)CCCn1c(Cn2nc3ccccc3n2)nc2cc(C(C)=O)ccc21,0,0.01009,False,0.2877
CB1,time,CCN(CC)CCn1c(-c2ccc(OC)cc2)nc2cc(C(F)(F)F)ccc21,0,0.01802,False,0.2706
CB1,time,CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc2cc(C(C)=O)ccc21,0,0.1252,False,0.274
CB1,time,CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2cc(C(C)=O)ccc21,0,0.00749,False,0.2727
CB1,time,CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2cc(C(F)(F)F)ccc21,0,0.01137,False,0.2593
CB1,time,CCN(CC)CCn1c(Cc2ccccc2)nc2cc(C(F)(F)F)ccc21,0,0.00952,False,0.225
CB1,time,CCN(CC)CCn1c(Cn2nnc3ccccc32)nc2cc(C(C)=O)ccc21,0,0.00973,False,0.2597
CB1,time,CCN1CCCC(Oc2cc(-c3noc(C(C)(C)C)n3)ncc2C2CC2)C1,0,0.00548,False,0.2778
CB1,time,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,0.00517,False,0.2558
CB1,time,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,0.0054,False,0.2414
CB1,time,CCOC(=O)CCCn1cccc1C(=O)c1ccccc1Cl,0,0.01642,False,0.3538
CB1,time,CCOCCOc1cc(-c2noc(C(C)(C)C)n2)ncc1C1CC1,0,0.00464,False,0.2892
CB1,time,CCOc1ccc(Cc2nc3cc(/C(C)=N\N)ccc3n2CCN(CC)CC)cc1,0,0.00649,False,0.2474
CB1,time,CCOc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,0,0.07999,False,0.3784
CB1,time,CCOc1ccc(Cc2nc3cc(C(C)=O)ccc3n2CCN(CC)CC)cc1,0,0.00797,False,0.2826
CB1,time,CCOc1ccc(Cc2nc3cc(C(F)(F)F)ccc3n2CCN(CC)CC)cc1,0,0.02366,False,0.2333
CB1,time,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0.04515,False,0.25
CB1,time,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,0.03748,False,0.2
CB1,time,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0,0.00804,False,0.1781
CB1,time,CCc1c(C)sc(NC(=O)c2ccc(Cl)cc2)c1C(=O)OC,0,0.045,False,0.3
CB1,time,CCc1c(C)sc(NC(=O)c2ccc(F)cc2)c1C(=O)OC,0,0.01779,False,0.2571
CB1,time,CCc1ccc(OCCCCCCOc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,0,0.0091,False,0.2235
CB1,time,CCc1nc(-c2cc(OCC3CC3)c(C3CC3)cn2)no1,0,0.00348,False,0.2958
CB1,time,CN(C)CCn1c(Cc2ccc(Cl)c(Cl)c2)nc2cc(C(F)(F)F)ccc21,0,0.06196,False,0.2593
CB1,time,CN(C1CCN(S(C)(=O)=O)CC1)C(C)(C)C(=O)Nc1nnc(C(C)(C)C#N)s1,0,0.00892,False,0.2527
CB1,time,CN(CC1CCOCC1)C(C)(C)C(=O)Nc1cc(C(C)(C)C#N)no1,0,0.01983,False,0.2625
CB1,time,CN(CC1CCOCC1)C(C)(C)C(=O)Nc1nnc(C(C)(C)C#N)s1,0,0.02108,False,0.2353
CB1,time,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0,0.00632,False,0.2556
