archived_from,archived_to,size_bytes,sha256,reason_archived
archive/legacy/app/BS_druggability.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/BS_druggability.py,14697,f7274727b6ff4b245a71aff4334ee0aaf9b3498e59c6ef2214ed2547219e7bb6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/BS_predict.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/BS_predict.py,3439,bd2d150616bd92fd2a9b95e68009cb217b40691d52aac24e61c2077edb6359f9,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/dose_response.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/dose_response.py,11855,871f0b93cfe00b2ce51501c3d39268b784f8e8e038ad2ef2a20ecc7ea14e13d7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/erc_ml.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/erc_ml.json,6402,659bd6904b313441b7a3d80685fd6d4b3dc9ceb68c11276e05143f23e01e1401,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/ml_v5_engine.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/ml_v5_engine.py,16791,098dadc804fe597e6f9b1e9ab5de0426d301798d2b4442742f11a5dfa7739c17,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/model_config.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/model_config.py,8716,5c83c4f2f5f0394d156c955670e67773162698a6472558afe202425a31d27a6c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/neurotransmitter_mapper.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/neurotransmitter_mapper.py,12492,2d1fb3e78bed921782d9cde0708ececd39664f086f882814052f27e441011e80,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/patch_app_v6.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/patch_app_v6.py,19923,bbe0ea826d5d6cf798836d35a386cf164cb11d0d2d6300206518005f687f3dfb,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/patch_feature_engineering.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/patch_feature_engineering.py,6419,c995293d862462203564b3772943838d59c892ac4049a0a0c2285733e31ba141,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/pubchem_client.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/pubchem_client.py,12587,85c35c9f8440d7ec5bf0e87bac2ddd4ed1e3c4067a03bf92f83780918b88ed87,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/scorer.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/scorer.py,7070,eec3f83695ddf13577039cbf3d6e63ddc6f3628bfa97ca4c466d6d2760f40d1c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/app/v6_tabs.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/app/v6_tabs.py,15974,60e65c4c9d3360c203ecfc27b13d1575c9ab9c07f4c77a0f41e385e7bbceb9ea,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/app.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/app.py,150319,1c04a79f2c1903de422c319062500bb50c3cbfa3835ee7d78d51a4ea54964d5e,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/app_v6.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/app_v6.py,154060,fe18e74a9acdbd73b48383813db18a8e93ca09b9797cc673092ddea72cd80087,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_antioxidant_select.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_antioxidant_select.py,4853,5a5248aa3f98a4e8530c92c2e366593fe47ec3ad7e9bc77c1302f4371028d6f0,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_build_all.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_build_all.py,724,324d1ede31e6c3e553c7ae4ea32947fc44e4a4703871771077e4e1c7db50869d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_figures.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_figures.py,8499,70feb10b547af5b2fa6782c6076af0f8191ef0f05f159c653825cc28e24dbdfb,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_figures_v2.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_figures_v2.py,11377,d889dfd202d38a7b8e3a6c38576d702853bbbdccd063459be686abcd6e987a93,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_make_figures.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_make_figures.py,3934,08ae03600a62bc7825606ad6a3eec98c4b67701532e31d42a2af5ca3c42a1142,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_MANUSCRIPT.md,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_MANUSCRIPT.md,16228,d3c779524f70f1a315c38df84093cb3513e4f493d63959a3dfa933dc5eafae98,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/BS_scientific_validation.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/BS_scientific_validation.py,14531,5dcbed6171e7b8cd1e111fcfe18524896d1e70ffca5f343709dbd0034e59c865,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/expand_dataset_chembl.py.txt,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/expand_dataset_chembl.py.txt,48240,f00df09a276975154b67d43d94f51f7e8a4c1c14241b3987f5ce68a1cc0b4042,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/ml_v5_training.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/ml_v5_training.py,22385,3f2363dd7b9f24bad1a54aa6a23a5dac629fb384c92d99429ba4cade24d19a6e,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/_smi_BBB.txt,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/_smi_BBB.txt,7564,d7fdc1546201e5bf03a6575172f51ac080e20c23f2af3f495f5e28376d0a2fcd,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/code/_smi_hERG.txt,_ARCHIVE_2026-08-10/02_legacy_code_and_models/code/_smi_hERG.txt,6987,f02aeaf167744c94114fb3d810954a00ccdc7dc28ea5e3736f4d55ca65a6606b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/BS_compounds_full.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/BS_compounds_full.json,574092,029a2c6044c32e0bcdf034853539298911400c71b9f2fa3f25078544b7a19bb2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/BS_compounds_ml_merged.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/BS_compounds_ml_merged.json,47,a0d57078d51e59b5a8e1973d931629c2c697346cdc8f96690b2855324862539f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/compounds.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/compounds.json,86766,c22adc451e9dca27aeffc2ee041075056446e1be06583c88a7891128560f4094,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/compounds_ml.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/compounds_ml.json,164000,329f39dcd3a9e2762ee8f66e68ec924be0ceb4f6c050cbd541f2ca9ff366aac2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/erc_ml.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/erc_ml.json,6402,659bd6904b313441b7a3d80685fd6d4b3dc9ceb68c11276e05143f23e01e1401,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/negative_controls.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/negative_controls.json,4786,f7e86c26e2ab985be3d9c94e3d619241d99eadeab1934d7c83b392880f079783,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/data_json/smiles_cache.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/data_json/smiles_cache.json,7215,112f776f7fdd7e9ea9ce3ab7b107b3ee57109604dcaa290472d0aaca746de5ea,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/A2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/A2A.csv,377657,e4060efeb28f28167949cafa544ae651ed468076638eae53eccf65c34534ee3d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/AChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/AChE.csv,299711,3053f3421bc5ecb33b3462e63371dc228ca106c2c22b9b8f8f0969eed58ac99b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/BACE1.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/BACE1.csv,654091,54b605fed87cad552820b0ed64d3154a4183561031eb69e41cae6b83fa3349d5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/BBB.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/BBB.csv,480177,96edd060b4ab6ec3d096c80d5c7ec5018749e33d1efe1593e9d11a125cde302f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/BChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/BChE.csv,175441,7336f1024a5023fa78e0f9e72d0c9003ce0efdfee3422d825a9a2ee18a2bf8d6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/D2.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/D2.csv,527873,17101c6137869eef5a2dfafc805f0b8da84508e83ffabaa00fd6cf2dbec18791,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/GSK3B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/GSK3B.csv,267967,7260a0a1012a978afdfce52b2725378859498582fabfff6ae72a485a91fce15d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/hERG.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/hERG.csv,430740,a708b8f0010595171983bacf5478b7e32e2142f0e092a7ef085e3e5e20b6f102,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/HT2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/HT2A.csv,336934,02952f25aece9adcedaa7681907d49b0944191a6db4fec3522e5250dc86ec3e7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/MAO_A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/MAO_A.csv,123689,1321451cdf948065a3e600a464305a472e3f575ff226bae11bed83720b3682d7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/MAO_B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/MAO_B.csv,189130,9a5d88e361825158b44a7ab02f25e30a3115669208b5071fa6e7fcbf76cb14d6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/SERT.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/SERT.csv,274838,b608ffa53a20ec26a91cb5cbb8debff9a72bb233aa1e16aa62a65b102a81490d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_chembl_only_2026-07-21/_summary.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_chembl_only_2026-07-21/_summary.json,1873,e4fd92800b6da6b34a6a8342a9ba3d3654a3d309b0b15698f9053ac7c435d5de,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/A2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/A2A.csv,536893,aac19105475e56dcfae18b59ba46d4bb9d05cb2f881272fcc4f61b1f9a149777,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/AChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/AChE.csv,342110,c03dedbe4fc8a4ca9624dd892f2fe66916cc84ee60b25b1f34ea12d7e766f546,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/BACE1.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/BACE1.csv,801111,b8183969e9d34cfe8ca9ce91ca330d64df2add01a27ee1aa3a7b208826e24ce2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/BBB.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/BBB.csv,480177,96edd060b4ab6ec3d096c80d5c7ec5018749e33d1efe1593e9d11a125cde302f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/BChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/BChE.csv,208117,94bc585743ba34048bb6ecebaa8f853f6c44f1d13123762699d63d2f232a3ce7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/D2.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/D2.csv,627089,08b4489fcd4e9d506008340fe780c19d59aa791d94ff6b920dd777ed858139f6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/GSK3B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/GSK3B.csv,383029,366859753ba17abff36b38a67d3eb42f3677bac4f35449df9b78d30a2e4456c8,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/hERG.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/hERG.csv,468109,51c3560e745aecf227f1e034dfce08c171d4d99c61b0ec4b54e2caf57f725451,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/HT2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/HT2A.csv,444688,5b54ccd5880a945068bf0d7b80564bb32b723e871e1ae54255c18c8f9e120557,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/MAO_A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/MAO_A.csv,145931,08c68768abcaf537a88f2208343ca358a674d9add2b63eb7a6909eac49387dd4,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/MAO_B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/MAO_B.csv,241288,51bab61c2f323f13f1f53755aeb137c085db5dab238d1c690d37dc69b8363dd5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/SERT.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/SERT.csv,327389,f2111046d89ce6a9f27df22a00ea8cabf048b06d9bc06a5796031dda63d19986,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/endpoints_pre_inactives_2026-07-21/_summary.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/endpoints_pre_inactives_2026-07-21/_summary.json,1873,e4fd92800b6da6b34a6a8342a9ba3d3654a3d309b0b15698f9053ac7c435d5de,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/BS_chemberta_cache.npz,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/BS_chemberta_cache.npz,1650936,47222b5042c75b1bf2db9117c9baf9e5e6980ccbf0d70216fa9435aff9c0e797,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/new improvements data.zip,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/new improvements data.zip,23273,e415117c13ac40fb30fbd449395de6813f972832be634f2e24ccb7e1fc175d66,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/run_order.zip,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/run_order.zip,11180,e8a8d422cd9d6881bb065058eda2350fbe15c2151af9af572f6b4e5099844405,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/sai_net_logo.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/sai_net_logo.png,25601,17d5cc62e88454692198e94f3bb01cbd3087fa217129797b3a5c8d660254129d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/setup_project.bat,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/setup_project.bat,3600,604bc574253d71d3ceb8d510b09a76597d9ae00b822d3b109fd7ccdbd0d7fee2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/misc/sssihl_logo.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/misc/sssihl_logo.png,43324,5b867272ab9c32064bc8c2295b8d3624bba913ecc44fd91cdd331125c0768cb1,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_antioxidant_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_antioxidant_report.json,371,f8faf268ebf8b5908105b73887d51c7df9eca353a7d2455c40e14319cec66b27,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_assay_composition.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_assay_composition.json,2208,beb76e2a1db8bea8e92414dcefd4fe2fdb33b83ac001bb8d35dd1ccb70f3b178,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_auroc_cis.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_auroc_cis.json,716,d0dba3f3c66296bab1542fd82ddb4fb89ff749766d628c3ff033b788822f1f7e,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_baseline_comparison.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_baseline_comparison.json,844,73c8fb7f6c7e9bdf482674c7facad5071eede66f2c0643f9fa825793a2dc67eb,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_cv_comparison.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_cv_comparison.json,2198,8ce6a37de63614326c981e950ec99291e0c65e058a3d99e9dee7bbe73dbd77cf,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_external_validation_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_external_validation_report.json,8182,80ad5978fc54a0d322fc1a62bd7c4ee4433883a09ba0b4b6bf30d302c305ebc2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_flaw_fixes.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_flaw_fixes.json,6424,892a2616b9c567ecd69d967184dd58f5df8b989c49c3c4299bd1e0af4414d3cb,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_llm_benchmark_groundtruth.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_llm_benchmark_groundtruth.json,10281,1253bdb3ec0e2a2f208390ac433269880f239a38ea078deee50d9ab0da28c80a,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_llm_comparison.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_llm_comparison.json,12415,a7630cca47b2746388a38cb623a83dd656d3953d883e9a5fec007b32fccfc96b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_llm_responses.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_llm_responses.json,5973,03eee712464737cc777d209ee0f9621f956bdc4c892229c1b61661227f11e29a,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_llm_responses.template.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_llm_responses.template.json,1473,aac9983432e2eceb82cdd54adf6098ee3363c156b36af41263764f8e9ca528ba,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_llm_scoreboard.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_llm_scoreboard.json,2934,6d62a4bb1568c98fbc9cbef6544acd94969ebd87de45e3656e580531b673fc01,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_predictive_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_predictive_report.json,2263,f5db80e3aa765ec2dc56d6c2194b8d523fd79d74de2ab00c5b77f8e983a532c8,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_randomsplit_benchmark.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_randomsplit_benchmark.json,147,84b306735d55ae683e3dcc4389efccf9a234401f0195123496683432431852f5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_significance_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_significance_report.json,3756,50c493dd2885b9fbd96d8a9493b882825268561913ee953ccc6fc28a36c97071,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_temporal_pr_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_temporal_pr_report.json,16462,6b7deee6b0416a44aa7fda3efa2bdc5fe7f69b2e6316c078655d940dbf9cf66a,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/reports/BS_validation_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/reports/BS_validation_report.json,5679,659aea3dfd148bf0c2b48e97225fead14a9ee7a21e0f2b2e34b6a3a4bf078ed5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/scripts_old/additional_compounds_v2.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/scripts_old/additional_compounds_v2.py,30439,432b0c946b37063d8465b9ffd9b68a13036b1b3ef1c4cd257a6e6025419c0476,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/scripts_old/add_compounds_v2_runner.py,_ARCHIVE_2026-08-10/02_legacy_code_and_models/scripts_old/add_compounds_v2_runner.py,9630,d1d317e918b24a464e18bb2343fd03e8bbed17283a98632dbfa55913d3f262be,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
