path,category,extension,size_kb,in_git
models_rf/a4b2nAChR_binder.joblib,Deployed model artefacts and metadata,joblib,1144.2,no
models_rf/a7nAChR_binder.joblib,Deployed model artefacts and metadata,joblib,957.3,no
models_rf/a7nAChR_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/AChE.joblib,Deployed model artefacts and metadata,joblib,6429.4,no
models_rf/AChE_calibrated.joblib,Deployed model artefacts and metadata,joblib,26799.5,no
models_rf/AChE_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/ad_per_endpoint.pkl,Deployed model artefacts and metadata,pkl,14446.0,no
models_rf/ad_reference.pkl,Deployed model artefacts and metadata,pkl,21899.4,no
models_rf/adme/caco2_permeability.joblib,Deployed model artefacts and metadata,joblib,3404.4,no
models_rf/adme/caco2_permeability_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/adme/clearance_hepatocyte.joblib,Deployed model artefacts and metadata,joblib,3387.1,no
models_rf/adme/clearance_hepatocyte_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/adme/kpuu.joblib,Deployed model artefacts and metadata,joblib,2189.8,no
models_rf/adme/kpuu_meta.json,Deployed model artefacts and metadata,json,0.2,yes
models_rf/adme/lipophilicity.joblib,Deployed model artefacts and metadata,joblib,13622.1,no
models_rf/adme/lipophilicity_meta.json,Deployed model artefacts and metadata,json,0.2,yes
models_rf/adme/logbb.joblib,Deployed model artefacts and metadata,joblib,3580.5,no
models_rf/adme/logbb_meta.json,Deployed model artefacts and metadata,json,0.2,yes
models_rf/adme/pgp_inhibition.joblib,Deployed model artefacts and metadata,joblib,1962.1,no
models_rf/adme/pgp_inhibition_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/adme/pgp_substrate.joblib,Deployed model artefacts and metadata,joblib,2989.9,no
models_rf/adme/pgp_substrate_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/adme/plasma_protein_binding.joblib,Deployed model artefacts and metadata,joblib,6484.4,no
models_rf/adme/plasma_protein_binding_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/adme/solubility.joblib,Deployed model artefacts and metadata,joblib,36213.6,no
models_rf/adme/solubility_meta.json,Deployed model artefacts and metadata,json,0.2,yes
models_rf/antioxidant_DPPH.joblib,Deployed model artefacts and metadata,joblib,11445.1,no
models_rf/antioxidant_DPPH_meta.json,Deployed model artefacts and metadata,json,0.9,yes
models_rf/BACE1.joblib,Deployed model artefacts and metadata,joblib,7104.7,no
models_rf/BACE1_calibrated.joblib,Deployed model artefacts and metadata,joblib,27382.6,no
models_rf/BACE1_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/BBB.joblib,Deployed model artefacts and metadata,joblib,10620.5,no
models_rf/BBB_calibrated.joblib,Deployed model artefacts and metadata,joblib,43224.3,no
models_rf/BBB_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/BChE.joblib,Deployed model artefacts and metadata,joblib,3749.4,no
models_rf/BChE_calibrated.joblib,Deployed model artefacts and metadata,joblib,15630.2,no
models_rf/BChE_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/binder_modes.json,Deployed model artefacts and metadata,json,36.8,yes
models_rf/binder_modes.prespecificity.json,Deployed model artefacts and metadata,json,36.2,yes
models_rf/Cav3_2_binder.joblib,Deployed model artefacts and metadata,joblib,666.1,no
models_rf/CB1_binder.joblib,Deployed model artefacts and metadata,joblib,5182.2,no
models_rf/CB1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/CGRP_binder.joblib,Deployed model artefacts and metadata,joblib,732.3,no
models_rf/COX2_binder.joblib,Deployed model artefacts and metadata,joblib,3034.0,no
models_rf/COX2_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/CSF1R_binder.joblib,Deployed model artefacts and metadata,joblib,3342.6,no
models_rf/CSF1R_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/D2.joblib,Deployed model artefacts and metadata,joblib,26784.3,no
models_rf/D2_binder.joblib,Deployed model artefacts and metadata,joblib,7327.4,no
models_rf/D2_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/D2_meta.json,Deployed model artefacts and metadata,json,0.9,yes
models_rf/D3_binder.joblib,Deployed model artefacts and metadata,joblib,6705.3,no
models_rf/D3_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/DAT_binder.joblib,Deployed model artefacts and metadata,joblib,2957.6,no
models_rf/DAT_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/DHODH_binder.joblib,Deployed model artefacts and metadata,joblib,1823.5,no
models_rf/endpoint_context.json,Deployed model artefacts and metadata,json,2.2,yes
models_rf/feature_names.json,Deployed model artefacts and metadata,json,13.1,yes
models_rf/GABA_A_binder.joblib,Deployed model artefacts and metadata,joblib,627.0,no
models_rf/GABA_A_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/GBA1_binder.joblib,Deployed model artefacts and metadata,joblib,308.0,no
models_rf/GBA1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/GluA2_binder.joblib,Deployed model artefacts and metadata,joblib,147.0,no
models_rf/GluN2B_binder.joblib,Deployed model artefacts and metadata,joblib,1466.7,no
models_rf/GluN2B_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/GSK3B.joblib,Deployed model artefacts and metadata,joblib,3683.9,no
models_rf/GSK3B_calibrated.joblib,Deployed model artefacts and metadata,joblib,13948.4,no
models_rf/GSK3B_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/H3_binder.joblib,Deployed model artefacts and metadata,joblib,5868.5,no
models_rf/H3_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/HDAC1_binder.joblib,Deployed model artefacts and metadata,joblib,4032.2,no
models_rf/HDAC1_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/HDAC6_binder.joblib,Deployed model artefacts and metadata,joblib,3935.0,no
models_rf/HDAC6_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/hERG.joblib,Deployed model artefacts and metadata,joblib,10572.8,no
models_rf/hERG_calibrated.joblib,Deployed model artefacts and metadata,joblib,41272.1,no
models_rf/hERG_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/holdout/A1_binder.joblib,Deployed model artefacts and metadata,joblib,3641.2,no
models_rf/holdout/A2A_binder.joblib,Deployed model artefacts and metadata,joblib,6010.6,no
models_rf/holdout/a3b4nAChR_binder.joblib,Deployed model artefacts and metadata,joblib,466.9,no
models_rf/holdout/a4b2nAChR_binder.joblib,Deployed model artefacts and metadata,joblib,1015.5,no
models_rf/holdout/a7nAChR_binder.joblib,Deployed model artefacts and metadata,joblib,780.1,no
models_rf/holdout/binder_modes.json,Deployed model artefacts and metadata,json,12.3,no
models_rf/holdout/CB1_binder.joblib,Deployed model artefacts and metadata,joblib,5352.1,no
models_rf/holdout/CGRP_binder.joblib,Deployed model artefacts and metadata,joblib,702.5,no
models_rf/holdout/COX2_binder.joblib,Deployed model artefacts and metadata,joblib,2533.5,no
models_rf/holdout/CSF1R_binder.joblib,Deployed model artefacts and metadata,joblib,3459.4,no
models_rf/holdout/D2_binder.joblib,Deployed model artefacts and metadata,joblib,6099.7,no
models_rf/holdout/D3_binder.joblib,Deployed model artefacts and metadata,joblib,5740.5,no
models_rf/holdout/DAT_binder.joblib,Deployed model artefacts and metadata,joblib,2643.8,no
models_rf/holdout/DHODH_binder.joblib,Deployed model artefacts and metadata,joblib,1621.9,no
models_rf/holdout/GABA_A_binder.joblib,Deployed model artefacts and metadata,joblib,585.9,no
models_rf/holdout/GluA2_binder.joblib,Deployed model artefacts and metadata,joblib,266.9,no
models_rf/holdout/GluN2B_binder.joblib,Deployed model artefacts and metadata,joblib,1336.4,no
models_rf/holdout/H3_binder.joblib,Deployed model artefacts and metadata,joblib,5044.1,no
models_rf/holdout/HDAC1_binder.joblib,Deployed model artefacts and metadata,joblib,4079.8,no
models_rf/holdout/HDAC6_binder.joblib,Deployed model artefacts and metadata,joblib,4024.7,no
models_rf/holdout/heldout_actives.json,Deployed model artefacts and metadata,json,1034.9,no
models_rf/holdout/HT1A_binder.joblib,Deployed model artefacts and metadata,joblib,5743.5,no
models_rf/holdout/HT2A_binder.joblib,Deployed model artefacts and metadata,joblib,6936.1,no
models_rf/holdout/HT6_binder.joblib,Deployed model artefacts and metadata,joblib,3905.0,no
models_rf/holdout/HT7_binder.joblib,Deployed model artefacts and metadata,joblib,2667.4,no
models_rf/holdout/KEAP1_binder.joblib,Deployed model artefacts and metadata,joblib,261.8,no
models_rf/holdout/LRRK2_binder.joblib,Deployed model artefacts and metadata,joblib,1774.7,no
models_rf/holdout/mGluR5_binder.joblib,Deployed model artefacts and metadata,joblib,2210.2,no
models_rf/holdout/MT1_binder.joblib,Deployed model artefacts and metadata,joblib,1030.2,no
models_rf/holdout/mTOR_binder.joblib,Deployed model artefacts and metadata,joblib,3808.7,no
models_rf/holdout/Nav1_1_binder.joblib,Deployed model artefacts and metadata,joblib,227.8,no
models_rf/holdout/Nav1_5_binder.joblib,Deployed model artefacts and metadata,joblib,670.1,no
models_rf/holdout/Nav1_6_binder.joblib,Deployed model artefacts and metadata,joblib,545.5,no
models_rf/holdout/Nav1_7_binder.joblib,Deployed model artefacts and metadata,joblib,3430.3,no
models_rf/holdout/Nav1_8_binder.joblib,Deployed model artefacts and metadata,joblib,558.2,no
models_rf/holdout/NET_binder.joblib,Deployed model artefacts and metadata,joblib,3104.8,no
models_rf/holdout/NLRP3_binder.joblib,Deployed model artefacts and metadata,joblib,525.1,no
models_rf/holdout/OPRK1_binder.joblib,Deployed model artefacts and metadata,joblib,4798.1,no
models_rf/holdout/OPRM1_binder.joblib,Deployed model artefacts and metadata,joblib,5629.6,no
models_rf/holdout/OX1_binder.joblib,Deployed model artefacts and metadata,joblib,3736.5,no
models_rf/holdout/OX2_binder.joblib,Deployed model artefacts and metadata,joblib,4897.5,no
models_rf/holdout/P2X7_binder.joblib,Deployed model artefacts and metadata,joblib,4583.5,no
models_rf/holdout/PDE10A_binder.joblib,Deployed model artefacts and metadata,joblib,6089.4,no
models_rf/holdout/PDE4B_binder.joblib,Deployed model artefacts and metadata,joblib,2306.7,no
models_rf/holdout/RIPK1_binder.joblib,Deployed model artefacts and metadata,joblib,2040.0,no
models_rf/holdout/SERT_binder.joblib,Deployed model artefacts and metadata,joblib,5560.9,no
models_rf/holdout/Sigma1_binder.joblib,Deployed model artefacts and metadata,joblib,3926.0,no
models_rf/holdout/SIRT1_binder.joblib,Deployed model artefacts and metadata,joblib,469.5,no
models_rf/HT1A_binder.joblib,Deployed model artefacts and metadata,joblib,6865.9,no
models_rf/HT1A_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/HT2A.joblib,Deployed model artefacts and metadata,joblib,20269.8,no
models_rf/HT2A_binder.joblib,Deployed model artefacts and metadata,joblib,8301.7,no
models_rf/HT2A_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/HT2A_meta.json,Deployed model artefacts and metadata,json,0.9,yes
models_rf/HT6_binder.joblib,Deployed model artefacts and metadata,joblib,4690.0,no
models_rf/HT6_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/HT7_binder.joblib,Deployed model artefacts and metadata,joblib,3232.3,no
models_rf/HT7_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/KEAP1_binder.joblib,Deployed model artefacts and metadata,joblib,327.8,no
models_rf/KEAP1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/LRRK2_binder.joblib,Deployed model artefacts and metadata,joblib,2153.1,no
models_rf/LRRK2_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/MAO_A.joblib,Deployed model artefacts and metadata,joblib,4511.0,no
models_rf/MAO_A_calibrated.joblib,Deployed model artefacts and metadata,joblib,17503.0,no
models_rf/MAO_A_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/MAO_B.joblib,Deployed model artefacts and metadata,joblib,6418.8,no
models_rf/MAO_B_calibrated.joblib,Deployed model artefacts and metadata,joblib,25491.5,no
models_rf/MAO_B_meta.json,Deployed model artefacts and metadata,json,1.0,yes
models_rf/mGluR5_binder.joblib,Deployed model artefacts and metadata,joblib,2216.7,no
models_rf/mGluR5_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/MT1_binder.joblib,Deployed model artefacts and metadata,joblib,1275.2,no
models_rf/MT1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/mTOR_binder.joblib,Deployed model artefacts and metadata,joblib,3806.9,no
models_rf/mTOR_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/Nav1_1_binder.joblib,Deployed model artefacts and metadata,joblib,198.3,no
models_rf/Nav1_5_binder.joblib,Deployed model artefacts and metadata,joblib,533.3,no
models_rf/Nav1_5_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/Nav1_6_binder.joblib,Deployed model artefacts and metadata,joblib,579.5,no
models_rf/Nav1_7_binder.joblib,Deployed model artefacts and metadata,joblib,3405.3,no
models_rf/Nav1_8_binder.joblib,Deployed model artefacts and metadata,joblib,592.6,no
models_rf/NET_binder.joblib,Deployed model artefacts and metadata,joblib,3555.1,no
models_rf/NET_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/NLRP3_binder.joblib,Deployed model artefacts and metadata,joblib,611.3,no
models_rf/NLRP3_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/OPRK1_binder.joblib,Deployed model artefacts and metadata,joblib,4772.5,no
models_rf/OPRK1_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/OPRM1_binder.joblib,Deployed model artefacts and metadata,joblib,6470.0,no
models_rf/OPRM1_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/OX1_binder.joblib,Deployed model artefacts and metadata,joblib,4420.9,no
models_rf/OX1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/OX2_binder.joblib,Deployed model artefacts and metadata,joblib,5826.5,no
models_rf/OX2_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/P2X7_binder.joblib,Deployed model artefacts and metadata,joblib,5445.0,no
models_rf/P2X7_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/PDE10A_binder.joblib,Deployed model artefacts and metadata,joblib,6128.9,no
models_rf/PDE10A_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/PDE4B_binder.joblib,Deployed model artefacts and metadata,joblib,2660.4,no
models_rf/PDE4B_binder_meta.json,Deployed model artefacts and metadata,json,0.7,yes
models_rf/pka_basic.joblib,Deployed model artefacts and metadata,joblib,32906.7,no
models_rf/pka_basic_meta.json,Deployed model artefacts and metadata,json,0.3,yes
models_rf/readacross_index.pkl,Deployed model artefacts and metadata,pkl,23205.8,no
models_rf/RIPK1_binder.joblib,Deployed model artefacts and metadata,joblib,2040.9,no
models_rf/SERT.joblib,Deployed model artefacts and metadata,joblib,15475.7,no
models_rf/SERT_binder.joblib,Deployed model artefacts and metadata,joblib,6919.8,no
models_rf/SERT_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/SERT_meta.json,Deployed model artefacts and metadata,json,0.9,yes
models_rf/Sigma1_binder.joblib,Deployed model artefacts and metadata,joblib,4631.4,no
models_rf/Sigma1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/SIRT1_binder.joblib,Deployed model artefacts and metadata,joblib,353.0,no
models_rf/SIRT1_binder_meta.json,Deployed model artefacts and metadata,json,0.6,yes
models_rf/TAAR1_binder.joblib,Deployed model artefacts and metadata,joblib,200.8,no
packages.txt,"Root: application, build and project files",txt,0.0,yes
presentation/BrainSafe_AI_Presentation.pptx,Presentation,pptx,89.8,yes
presentation/BrainSafe_AI_Supplementary.pptx,Presentation,pptx,3032.2,yes
README.md,"Root: application, build and project files",md,5.8,yes
REPOSITORY_INVENTORY.csv,"Root: application, build and project files",csv,70.1,no
requirements.txt,"Root: application, build and project files",txt,0.9,yes
results/action_type_availability.csv,"Root: application, build and project files",csv,0.4,yes
results/batch4_audit.csv,"Root: application, build and project files",csv,0.8,yes
results/batch4_fetch_summary.csv,"Root: application, build and project files",csv,0.4,yes
results/batch5_fetch_summary.csv,"Root: application, build and project files",csv,0.2,yes
results/binder_cv_run.log,"Root: application, build and project files",log,3.8,no
results/deployed_specificity_audit.csv,"Root: application, build and project files",csv,1.9,yes
results/extraction_validation.csv,"Root: application, build and project files",csv,1.7,yes
results/figures/fig_adme_performance.png,Result figures,png,64.0,yes
results/figures/fig_applicability_coverage.png,Result figures,png,45.1,yes
results/figures/fig_calibration.png,Result figures,png,50.1,yes
results/figures/fig_compound_counts.png,Result figures,png,59.5,yes
results/figures/fig_descriptor_importance.png,Result figures,png,79.2,yes
results/figures/fig_feature_block_ablation.png,Result figures,png,71.4,yes
results/figures/fig_gnn_vs_rf.png,Result figures,png,46.6,yes
results/figures/fig_kpuu_exposure.png,Result figures,png,51.8,yes
results/figures/fig_learning_curve.png,Result figures,png,65.0,yes
results/figures/fig_rf_classification_auroc.png,Result figures,png,44.9,yes
results/figures/fig_rf_regression_r2.png,Result figures,png,40.1,yes
results/gnn/gnn_vs_rf.csv,Graph-network comparison results,csv,0.3,yes
results/model_compression.csv,"Root: application, build and project files",csv,2.4,yes
results/provenance_audit.csv,"Root: application, build and project files",csv,1.0,yes
results/remaining_gaps.csv,"Root: application, build and project files",csv,0.8,yes
results/specificity_decisions.csv,"Root: application, build and project files",csv,0.6,yes
results/state_dependence_extracted.csv,"Root: application, build and project files",csv,594.7,yes
results/state_dependence_feasibility.csv,"Root: application, build and project files",csv,0.4,yes
results/state_dependence_pairs.csv,"Root: application, build and project files",csv,9.6,yes
results/state_dependence_papers.csv,"Root: application, build and project files",csv,93.7,yes
results/state_dependence_to_retrieve.csv,"Root: application, build and project files",csv,3.2,yes
results/tables/adme_cv_folds.csv,Result tables,csv,22.8,yes
results/tables/adme_cv_summary.csv,Result tables,csv,2.1,yes
results/tables/applicability_bbb_validation.csv,Result tables,csv,0.2,yes
results/tables/applicability_coverage.csv,Result tables,csv,0.3,yes
results/tables/background_specificity.csv,Result tables,csv,2.1,yes
results/tables/binder_cv_folds.csv,Result tables,csv,186.5,yes
results/tables/binder_cv_summary.csv,Result tables,csv,18.4,yes
results/tables/binder_vs_measured_inactives.csv,Result tables,csv,4.0,yes
results/tables/bindingdb_yield.csv,Result tables,csv,0.4,yes
results/tables/calibration.csv,Result tables,csv,0.3,yes
results/tables/cns_exposure_demo.csv,Result tables,csv,0.6,yes
results/tables/drugbank_screen_summary.csv,Result tables,csv,0.3,yes
results/tables/endpoint_rebuild_provenance.csv,Result tables,csv,0.4,yes
results/tables/expansion_audit.csv,Result tables,csv,2.2,yes
results/tables/external_100_predictions.csv,Result tables,csv,4.5,yes
results/tables/external_100_summary.csv,Result tables,csv,0.8,yes
results/tables/external_bbb_validation.csv,Result tables,csv,0.1,yes
results/tables/feature_block_ablation.csv,Result tables,csv,2.1,yes
results/tables/feature_descriptor_importance.csv,Result tables,csv,5.6,yes
results/tables/final_thresholds.csv,Result tables,csv,2.6,yes
results/tables/inactives_audit.csv,Result tables,csv,0.4,yes
results/tables/inactives_merge_provenance.csv,Result tables,csv,0.3,yes
results/tables/integrity_audit.csv,Result tables,csv,0.8,yes
results/tables/integrity_calibration_per_target.csv,Result tables,csv,0.6,yes
results/tables/inversion_validation.csv,Result tables,csv,0.6,yes
results/tables/learning_curve.csv,Result tables,csv,1.0,yes
results/tables/library_summary.csv,Result tables,csv,0.5,yes
results/tables/manuscript_T1_endpoints.csv,Result tables,csv,4.2,yes
results/tables/manuscript_T2_per_fold.csv,Result tables,csv,35.5,yes
results/tables/manuscript_T3_variance.csv,Result tables,csv,1.2,yes
results/tables/manuscript_T4_variance_decomposition.csv,Result tables,csv,1.7,yes
results/tables/manuscript_Table1_core.csv,Result tables,csv,2.1,yes
results/tables/manuscript_Table2_binder_validation.csv,Result tables,csv,2.5,yes
results/tables/manuscript_Table2_binders.csv,Result tables,csv,1.8,yes
results/tables/manuscript_Table3_adme.csv,Result tables,csv,1.2,yes
results/tables/manuscript_Table5_temporal.csv,Result tables,csv,0.6,yes
results/tables/manuscript_Table6_scaffold_holdout.csv,Result tables,csv,2.2,yes
results/tables/MASTER_validation_summary.csv,Result tables,csv,1.3,yes
results/tables/model_comparison.csv,Result tables,csv,4.8,yes
results/tables/noncns_specificity_predictions.csv,Result tables,csv,80.4,yes
results/tables/noncns_specificity_summary.csv,Result tables,csv,1.2,yes
results/tables/pka_model.csv,Result tables,csv,0.3,yes
results/tables/pubchem_inactives_summary.csv,Result tables,csv,0.1,yes
results/tables/pubchem_merge_provenance.csv,Result tables,csv,0.2,yes
results/tables/rf_conformal.csv,Result tables,csv,0.3,yes
results/tables/rf_cv_folds.csv,Result tables,csv,8.0,yes
results/tables/rf_cv_summary.csv,Result tables,csv,2.9,yes
results/tables/rf_cv_summary_chembl_only_baseline.csv,Result tables,csv,2.9,yes
results/tables/rf_cv_summary_pre_inactives.csv,Result tables,csv,2.9,yes
results/tables/rf_temporal.csv,Result tables,csv,0.6,yes
results/tables/scaffold_holdout_results.csv,Result tables,csv,2.2,yes
results/tables/screening_thresholds.csv,Result tables,csv,1.6,yes
results/tables/temporal_by_domain.csv,Result tables,csv,2.3,yes
results/tables/temporal_diagnosis.csv,Result tables,csv,1.5,yes
results/unmodelled_target_data.csv,"Root: application, build and project files",csv,5.6,yes
reviewer_package/08.09.26/00_README.md,Reviewer package,md,2.5,yes
reviewer_package/08.09.26/01_MASTER_endpoint_inventory.csv,Reviewer package,csv,37.5,yes
reviewer_package/08.09.26/02_training_input_files.csv,Reviewer package,csv,18.2,yes
reviewer_package/08.09.26/03_crossvalidation_summary.csv,Reviewer package,csv,5.5,yes
reviewer_package/08.09.26/04_crossvalidation_per_fold.csv,Reviewer package,csv,66.3,yes
reviewer_package/08.09.26/05_feature_definitions.csv,Reviewer package,csv,161.9,yes
reviewer_package/08.09.26/06_model_registry.csv,Reviewer package,csv,9.5,yes
reviewer_package/08.09.26/07_binder_panel_training_design.csv,Reviewer package,csv,7.5,yes
reviewer_package/08.09.26/08_DATA_DICTIONARY.md,Reviewer package,md,6.0,yes
reviewer_package/08.09.26/09_PROVENANCE_AND_LIMITATIONS.md,Reviewer package,md,3.4,yes
reviewer_package/08.09.26/BrainSafe_AI_training_record.xlsx,Reviewer package,xlsx,11944.5,yes
reviewer_package/08.09.26/MASTER_external_test_results.csv,Reviewer package,csv,621.4,yes
reviewer_package/08.09.26/MASTER_external_test_summary.csv,Reviewer package,csv,1.3,yes
reviewer_package/08.09.26/MASTER_training_inputs.csv,Reviewer package,csv,27431.5,yes
reviewer_package/08.09.26/REVIEW/00_START_HERE.md,Reviewer package,md,3.4,yes
reviewer_package/08.09.26/REVIEW/01_INPUTS/01_MASTER_endpoint_inventory.csv,Reviewer package,csv,37.5,yes
reviewer_package/08.09.26/REVIEW/01_INPUTS/02_training_input_files.csv,Reviewer package,csv,18.2,yes
reviewer_package/08.09.26/REVIEW/01_INPUTS/COMPOUND_MATRIX_endpoints_as_columns.csv,Reviewer package,csv,20593.2,yes
reviewer_package/08.09.26/REVIEW/01_INPUTS/MASTER_training_inputs.csv,Reviewer package,csv,27431.5,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/adme_cv_folds.csv,Reviewer package,csv,22.8,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/adme_cv_summary.csv,Reviewer package,csv,2.1,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/binder_cv_folds.csv,Reviewer package,csv,186.5,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/binder_cv_summary.csv,Reviewer package,csv,18.4,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/manuscript_T2_per_fold.csv,Reviewer package,csv,35.5,yes
reviewer_package/08.09.26/REVIEW/02_CROSS_VALIDATION/rf_cv_summary.csv,Reviewer package,csv,2.9,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/H6_clinical_indication.csv,Reviewer package,csv,0.6,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/manuscript_Table5_temporal.csv,Reviewer package,csv,0.6,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/manuscript_Table6_scaffold_holdout.csv,Reviewer package,csv,2.2,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/MASTER_external_test_results.csv,Reviewer package,csv,621.8,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/MASTER_external_test_summary.csv,Reviewer package,csv,1.3,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/noncns_specificity_summary.csv,Reviewer package,csv,1.2,yes
reviewer_package/08.09.26/REVIEW/03_EXTERNAL_VALIDATION/VERDICTS.csv,Reviewer package,csv,1.2,yes
reviewer_package/08.09.26/REVIEW/04_MODELS/05_feature_definitions.csv,Reviewer package,csv,161.9,yes
reviewer_package/08.09.26/REVIEW/04_MODELS/06_model_registry.csv,Reviewer package,csv,9.5,yes
reviewer_package/08.09.26/REVIEW/04_MODELS/07_binder_panel_training_design.csv,Reviewer package,csv,7.5,yes
reviewer_package/08.09.26/REVIEW/04_MODELS/models_manifest.json,Reviewer package,json,30.8,yes
reviewer_package/08.09.26/REVIEW/BrainSafe_AI_training_record.xlsx,Reviewer package,xlsx,11944.5,yes
reviewer_package/data/cv_predictions/A2A_random_oof.csv,Reviewer package,csv,558.8,yes
reviewer_package/data/cv_predictions/A2A_scaffold_oof.csv,Reviewer package,csv,558.9,yes
reviewer_package/data/cv_predictions/AChE_random_oof.csv,Reviewer package,csv,347.4,yes
reviewer_package/data/cv_predictions/AChE_scaffold_oof.csv,Reviewer package,csv,347.2,yes
reviewer_package/data/cv_predictions/antioxidant_DPPH_random_oof.csv,Reviewer package,csv,271.5,yes
reviewer_package/data/cv_predictions/antioxidant_DPPH_scaffold_oof.csv,Reviewer package,csv,271.5,yes
reviewer_package/data/cv_predictions/BACE1_random_oof.csv,Reviewer package,csv,788.5,yes
reviewer_package/data/cv_predictions/BACE1_scaffold_oof.csv,Reviewer package,csv,791.7,yes
reviewer_package/data/cv_predictions/BBB_random_oof.csv,Reviewer package,csv,664.0,yes
reviewer_package/data/cv_predictions/BBB_scaffold_oof.csv,Reviewer package,csv,663.6,yes
reviewer_package/data/cv_predictions/BChE_random_oof.csv,Reviewer package,csv,210.2,yes
reviewer_package/data/cv_predictions/BChE_scaffold_oof.csv,Reviewer package,csv,210.2,yes
reviewer_package/data/cv_predictions/D2_random_oof.csv,Reviewer package,csv,643.1,yes
reviewer_package/data/cv_predictions/D2_scaffold_oof.csv,Reviewer package,csv,643.0,yes
reviewer_package/data/cv_predictions/GSK3B_random_oof.csv,Reviewer package,csv,388.3,yes
reviewer_package/data/cv_predictions/GSK3B_scaffold_oof.csv,Reviewer package,csv,389.9,yes
reviewer_package/data/cv_predictions/hERG_random_oof.csv,Reviewer package,csv,497.7,yes
reviewer_package/data/cv_predictions/hERG_scaffold_oof.csv,Reviewer package,csv,497.6,yes
reviewer_package/data/cv_predictions/HT2A_random_oof.csv,Reviewer package,csv,461.2,yes
reviewer_package/data/cv_predictions/HT2A_scaffold_oof.csv,Reviewer package,csv,461.2,yes
